ISO,Country,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Estimates Start After
NER,Niger,"Gross domestic product, current prices",National currency,Billions,529.991,589.89,662.989,687.088,638.389,647.089,659.289,671.089,679.189,695.288,675.212,656.73,620.688,628.789,867.885,876.473,961.591,1010.3,1166.77,1177.83,1186.26,1329.42,1439.51,1534.28,1530.42,1776.95,1906.84,2034.73,2400.49,2511.69,2827.08,2991.24,3353.26,3618.54,3916.65,4205.43,4522.65,4912.85,5328.54,2010
NER,Niger,"Gross domestic product, current prices",U.S. dollars,Billions,2.508,2.171,2.018,1.803,1.461,1.44,1.904,2.233,2.28,2.18,2.48,2.328,2.345,2.221,1.563,1.756,1.88,1.731,1.978,1.916,1.672,1.815,2.074,2.645,2.901,3.375,3.65,4.252,5.386,5.333,5.719,6.345,6.575,7.311,7.864,8.385,8.95,9.722,10.545,2010
NER,Niger,"Gross domestic product, deflator",Index,,49.19,54.846,60.331,65.037,72.646,68.36,65.489,66.602,63.072,63.955,62.932,59.722,60.379,60.294,80.016,86.528,90.334,94.441,96.767,96.722,99.998,103.727,106.625,106.155,106.769,114.346,115.97,123.067,132.515,140.033,142.428,147.525,148.674,151.114,153.684,155.745,158.205,160.851,163.752,2010
NER,Niger,"Gross domestic product per capita, constant prices",National currency,Units,189385.82,182818.56,180529.86,167722.38,134905.72,140651.63,144880.66,140512.84,145556.76,142452.05,136265.37,135210.46,122239.58,119852.97,120443.83,108695.87,110378.78,107168.45,116715.53,114331.4,108028.61,113204.91,115661.97,120098.81,115526.23,121482.67,124113.13,120542.05,127587.59,122074.63,131030.28,129824.67,140070.55,144239.63,148895.75,153014.98,157127.69,162828.07,168261.03,2009
NER,Niger,"Gross domestic product per capita, current prices",National currency,Units,93157.96,100269.23,108915.35,109081.18,98003.67,96149.36,94880.63,93584.54,91805.87,91105.52,85754.44,80750.94,73807.47,72263.62,96373.98,94052.41,99709.22,101210.83,112941.69,110584.06,108026.79,117423.96,123324.22,127491.45,123346.69,138910.46,143934.03,148346.97,169072.33,170944.6,186624.38,191523.88,208248,217965.87,228829.08,238313.14,248583.4,261910.73,275530.74,2009
NER,Niger,"Gross domestic product per capita, current prices",U.S. dollars,Units,440.922,369.003,331.443,286.257,224.285,214.017,273.984,311.388,308.229,285.588,314.973,286.239,278.845,255.204,173.584,188.444,194.915,173.404,191.442,179.899,152.236,160.339,177.686,219.786,233.791,263.809,275.521,309.973,379.331,362.966,377.509,406.256,408.33,440.411,459.47,475.173,491.939,518.314,545.267,2009
NER,Niger,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,Current international dollar,Billions,2.577,2.814,3.05,3.048,2.631,2.92,3.174,3.269,3.613,3.786,3.88,4.118,3.941,4.086,4.339,4.137,4.43,4.531,5.165,5.293,5.268,5.82,6.23,6.809,7.076,7.84,8.563,8.86,9.923,9.911,11.114,11.595,13.129,14.168,15.379,16.622,17.965,19.606,21.331,2010
NER,Niger,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,Current international dollar,Units,452.987,478.258,501.08,483.941,403.874,433.823,456.744,455.832,488.416,496.048,492.816,506.331,468.613,469.616,481.874,443.933,459.392,453.905,499.925,496.919,479.688,514.032,533.692,565.818,570.297,612.854,646.356,645.973,698.893,674.523,733.682,742.428,815.352,853.428,898.487,941.95,987.408,1045.21,1102.98,2009
NER,Niger,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.023,0.022,0.023,0.021,0.017,0.017,0.018,0.017,0.018,0.017,0.017,0.017,0.014,0.014,0.014,0.013,0.013,0.012,0.014,0.013,0.012,0.013,0.013,0.014,0.013,0.014,0.014,0.013,0.014,0.014,0.015,0.015,0.016,0.016,0.017,0.017,0.017,0.018,0.018,2010
NER,Niger,Implied PPP conversion rate,National currency per current international dollar,,205.652,209.655,217.361,225.402,242.659,221.633,207.732,205.305,187.967,183.663,174.009,159.482,157.502,153.878,199.998,211.862,217.046,222.978,225.917,222.539,225.202,228.437,231.078,225.322,216.285,226.662,222.686,229.649,241.914,253.43,254.367,257.97,255.409,255.401,254.683,253,251.753,250.582,249.806,2010
NER,Niger,Total investment,Percent of GDP,,28.114,20.292,20.589,12.546,3.149,12.749,11.603,11.653,19.052,13.678,11.019,7.476,6.926,6.402,10.393,7.831,10.209,11.579,11.924,11.847,12.342,13.001,14.903,16.333,14.593,23.094,23.584,23.081,32.348,32.583,45.357,45.714,39.267,37.701,37.533,35.824,32.777,26.559,24.002,2010
NER,Niger,Gross national savings,Percent of GDP,,17.059,11.415,9.035,9.013,2.697,7.987,13.845,7.619,15.399,8.59,7.351,6.225,8.358,7.922,4.02,-0.653,4.393,3.776,4.709,4.982,5.674,7.891,5.181,8.851,7.275,14.188,15,14.8,19.361,7.845,25.496,21.028,21.611,18.758,17.613,16.361,16.312,15.994,13.816,2010
NER,Niger,"Inflation, average consumer prices",Index,,33.76,41.963,46.327,47.078,51.039,50.492,48.854,45.61,45.883,45.508,44.586,45.255,42.58,42.441,57.521,63.767,67.172,69.139,72.282,70.611,72.674,75.551,77.572,76.18,76.491,82.475,82.519,82.566,91.262,92.305,93.171,95.913,96.36,98.026,99.573,100.855,102.417,104.172,106.104,2011
NER,Niger,"Inflation, average consumer prices",Percent change,,7.325,24.3,10.4,1.621,8.412,-1.07,-3.245,-6.639,0.599,-0.818,-2.026,1.5,-5.911,-0.327,35.534,10.859,5.339,2.928,4.546,-2.312,2.923,3.958,2.674,-1.793,0.407,7.823,0.054,0.057,10.532,1.142,0.938,2.944,0.465,1.729,1.578,1.287,1.55,1.713,1.855,2011
NER,Niger,"Inflation, end of period consumer prices",Index,,39.872,49.3,49.116,52.335,52.611,49.99,47.874,47.966,45.759,46.495,45.299,42.172,41.068,42.494,59.739,64.306,66.642,69.384,71.713,70.372,73.644,76.026,76.451,75.307,78.091,81.338,81.632,85.452,93.499,92.923,95.4,96.776,97.421,98.981,100.164,101.545,103.29,105.054,107.155,2011
NER,Niger,"Inflation, end of period consumer prices",Percent change,,,23.645,-0.373,6.554,0.527,-4.983,-4.232,0.192,-4.602,1.608,-2.572,-6.904,-2.617,3.471,40.584,7.644,3.634,4.113,3.357,-1.87,4.65,3.234,0.56,-1.497,3.697,4.158,0.362,4.679,9.417,-0.616,2.666,1.442,0.667,1.601,1.195,1.379,1.718,1.708,2,2011
NER,Niger,Six-month London interbank offered rate (LIBOR),Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,Volume of imports of goods and services,Percent change,,6.615,-6.143,16.617,-21.712,-23.231,19.021,-29.919,22.753,-9.967,-2.778,-6.571,-11.164,-10.971,2.932,54.476,-37.1,8.871,-1.073,22.533,-5.507,5.354,8.332,3.395,8.408,4.695,14.903,0.541,17.422,43.955,32.797,7.345,8.132,-2.455,1.712,2.012,2.702,1.549,2.243,6.13,2010
NER,Niger,Volume of Imports of goods,Percent change,,-0.8,-22.4,9.6,-24.4,-23.1,27,-24.6,13.7,-9.8,-3.3,-18.9,-14.4,-4.7,1.387,9.317,-9.8,12.598,-3.087,30.488,-7.473,6.68,6.087,2.31,11.821,1.803,20.633,-4.686,20.125,40.213,35.334,1.948,6.317,2.966,9.335,5.023,1.125,1.008,-2.539,5.032,2010
NER,Niger,Volume of exports of goods and services,Percent change,,23.457,20.576,-14.26,-9.882,-4.655,-1.99,-2.659,4.914,-5.888,-1.632,-0.263,-2.787,11.465,-9.185,9.921,0.2,28.989,-7.351,15.202,-12.844,23.34,5.709,-4.347,1.857,9.254,-5.098,2.792,-0.148,7.607,8.556,15.186,-3.847,18.329,18.802,12.051,4.937,7.711,11.958,14.339,2010
NER,Niger,Volume of exports of goods,Percent change,,20,19.3,-16.4,-10.7,-3.2,-5.9,-2.7,6.9,-6.2,-4.4,-5.8,-5.2,9.7,-7.488,-6.495,15.6,29.123,-5.568,11.671,-13.641,27.389,-0.884,-6.473,6.66,6.202,-2.645,3.229,4.339,6.117,12.817,14.922,-4.228,21.007,17.92,12.27,4.754,7.71,12.422,14.943,2010
NER,Niger,Value of oil imports,U.S. dollars,Billions,0.077,0.074,0.047,0.034,0.026,0.027,0.021,0.023,0.024,0.022,0.026,0.024,0.04,0.023,0.02,0.043,0.04,0.049,0.061,0.064,0.076,0.042,0.045,0.072,0.077,0.093,0.093,0.138,0.205,0.269,0.29,0.297,0.031,0.031,0.03,0.03,0.03,0.03,0.03,2010
NER,Niger,Value of oil exports,U.S. dollars,Billions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.359,0.51,0.485,0.463,0.444,0.435,2010
NER,Niger,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,Population,Persons,Millions,5.689,5.883,6.087,6.299,6.514,6.73,6.949,7.171,7.398,7.632,7.874,8.133,8.41,8.701,9.005,9.319,9.644,9.982,10.331,10.651,10.981,11.322,11.673,12.034,12.407,12.792,13.248,13.716,14.198,14.693,15.148,15.618,16.102,16.601,17.116,17.647,18.194,18.758,19.339,2009
NER,Niger,General government revenue,National currency,Billions,,,,,,,,,,,,,,,,106.552,128.96,140.02,177.25,166.42,169.406,199.286,235.485,232.7,263,323.123,1145.76,455.515,583.932,474.48,515.737,542.255,743.061,895.972,997.37,1073.18,1155.57,1249.81,1356.28,2011
NER,Niger,General government revenue,Percent of GDP,,,,,,,,,,,,,,,,,12.157,13.411,13.859,15.191,14.129,14.28,14.99,16.358,15.166,17.185,18.184,60.087,22.387,24.326,18.891,18.243,18.128,22.159,24.761,25.465,25.519,25.551,25.44,25.453,2011
NER,Niger,General government total expenditure,National currency,Billions,,,,,,,,,,,,,,,,148.663,135.73,174.82,212.34,234.37,217.418,246.373,278.319,275.365,316.717,358.771,376.566,475.982,547.867,609.865,584.11,586.997,860.523,1049.08,1152.37,1220.59,1310.96,1416.91,1539.3,2011
NER,Niger,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,16.961,14.115,17.304,18.199,19.898,18.328,18.532,19.334,17.947,20.694,20.19,19.748,23.393,22.823,24.281,20.661,19.624,25.662,28.992,29.422,29.024,28.987,28.841,28.888,2011
NER,Niger,General government net lending/borrowing,National currency,Billions,,,,,,,,,,,,,,,,-42.111,-6.77,-34.8,-35.09,-67.95,-48.012,-47.087,-42.834,-42.665,-53.717,-35.648,769.192,-20.467,36.065,-135.385,-68.372,-44.743,-117.462,-153.111,-155.002,-147.407,-155.394,-167.098,-183.023,2011
NER,Niger,General government net lending/borrowing,Percent of GDP,,,,,,,,,,,,,,,,,-4.804,-0.704,-3.444,-3.007,-5.769,-4.047,-3.542,-2.976,-2.781,-3.51,-2.006,40.339,-1.006,1.502,-5.39,-2.418,-1.496,-3.503,-4.231,-3.958,-3.505,-3.436,-3.401,-3.435,2011
NER,Niger,General government structural balance,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,General government structural balance,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,General government primary net lending/borrowing,National currency,Billions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,General government primary net lending/borrowing,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,Niger,General government net debt,National currency,Billions,,,,,,,,,,,,,,,,-5.87,9.377,35.303,43.969,9.351,3.619,-5.17,21.57,27.871,43.759,44.567,-704.703,43.32,31.441,30.199,19.037,75.173,142.503,594.925,148.535,160.785,172.115,182.415,200.995,2011
NER,Niger,General government net debt,Percent of GDP,,,,,,,,,,,,,,,,,-0.67,0.975,3.494,3.768,0.794,0.305,-0.389,1.498,1.817,2.859,2.508,-36.957,2.129,1.31,1.202,0.673,2.513,4.25,16.441,3.792,3.823,3.806,3.713,3.772,2011
NER,Niger,General government gross debt,National currency,Billions,,,,,,,,,,,,,,,,1020.49,1000.24,1183.45,1225.31,1266.24,1352.57,1452.94,1642.82,1376.93,1156.69,1178.49,517.565,516.271,511.734,706.811,677.56,827.889,1041.21,1417.93,1586.79,1738.32,1905.01,2080.63,2261.91,2011
NER,Niger,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,116.43,104.017,117.136,105.016,107.504,114.018,109.289,114.122,89.743,75.579,66.321,27.143,25.373,21.318,28.141,23.967,27.677,31.051,39.185,40.514,41.335,42.122,42.351,42.449,2011
NER,Niger,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,,,,,,,,,,,,,,,,876.488,961.607,1010.32,1166.79,1177.85,1186.28,1329.45,1439.53,1534.31,1530.44,1776.95,1906.84,2034.73,2400.49,2511.69,2827.08,2991.24,3353.26,3618.54,3916.65,4205.43,4522.65,4912.85,5328.54,2011
NER,Niger,Current account balance,U.S. dollars,Billions,-0.277,-0.193,-0.233,-0.064,-0.007,-0.069,0.041,-0.09,-0.083,-0.111,-0.109,-0.025,-0.045,-0.016,-0.1,-0.149,-0.109,-0.135,-0.143,-0.132,-0.111,-0.093,-0.202,-0.198,-0.212,-0.301,-0.313,-0.352,-0.699,-1.319,-1.136,-1.566,-1.161,-1.39,-1.573,-1.639,-1.481,-1.034,-1.077,2010
NER,Niger,Current account balance,Percent of GDP,,-11.055,-8.877,-11.554,-3.533,-0.452,-4.763,2.169,-4.034,-3.653,-5.088,-4.379,-1.078,-1.898,-0.716,-6.375,-8.484,-5.816,-7.803,-7.215,-6.865,-6.667,-5.11,-9.723,-7.482,-7.318,-8.907,-8.584,-8.281,-12.987,-24.738,-19.86,-24.687,-17.657,-19.016,-20.005,-19.546,-16.544,-10.637,-10.21,2010
NGA,Nigeria,"Gross domestic product, constant prices",National currency,Billions,3096.21,3741.41,3702.01,3515.04,3443.98,3730.62,3404.03,3038.04,3267.19,3478.48,3922.54,3898.31,3915.22,3997.06,4033.42,4021.02,4221.82,4340.12,4457.99,4479.13,4717.33,5102.47,6183.03,6822.07,7544.19,7951.01,8444.85,9033.6,9574.14,10240.48,11057.27,11870.59,12622.22,13526.15,14475.38,15494.5,16581.59,17753.51,18951.07,2011
NGA,Nigeria,"Gross domestic product, constant prices",Percent change,,2.872,20.838,-1.053,-5.05,-2.022,8.323,-8.754,-10.752,7.543,6.467,12.766,-0.618,0.434,2.09,0.91,-0.307,4.994,2.802,2.716,0.474,5.318,8.164,21.177,10.335,10.585,5.393,6.211,6.972,5.984,6.96,7.976,7.356,6.332,7.161,7.018,7.04,7.016,7.068,6.745,2011
NGA,Nigeria,"Gross domestic product, current prices",National currency,Billions,47.62,51.732,53.659,57.963,64.326,73.542,74.908,111.913,147.941,228.451,281.55,329.071,555.446,715.242,945.557,2008.56,2799.04,2906.63,2816.41,3312.24,4717.33,4909.53,7128.2,8742.65,11673.6,14735.32,18709.79,20874.17,24552.78,25102.94,34363.82,37754.44,43141.16,48254.38,53564.6,58931.73,65218.14,72485.45,80669.45,2011
NGA,Nigeria,"Gross domestic product, current prices",U.S. dollars,Billions,60.593,62.312,53.934,36.508,26.476,25.966,20.563,21.912,24.311,23.487,31.48,28.337,25.522,15.79,18.086,36.945,46.02,35.386,32.749,35.871,46.386,44.138,59.117,67.656,87.845,112.248,145.43,165.921,207.116,168.587,228.638,243.986,268.708,283.725,304.119,326.774,353.183,383.367,416.683,2011
NGA,Nigeria,"Gross domestic product, deflator",Index,,1.538,1.383,1.449,1.649,1.868,1.971,2.201,3.684,4.528,6.568,7.178,8.441,14.187,17.894,23.443,49.952,66.299,66.971,63.177,73.948,100,96.219,115.287,128.152,154.736,185.326,221.553,231.073,256.449,245.134,310.78,318.05,341.787,356.749,370.039,380.34,393.317,408.288,425.672,2011
NGA,Nigeria,"Gross domestic product per capita, constant prices",National currency,Units,45234.96,53154.22,51190.58,47326.6,45137.91,47563.22,42187.77,36583.81,38218.17,39528.87,43315.58,41844.96,40900.54,40636.85,39907.96,38719.38,39563.79,39582.83,39568.51,38691.06,39657,41745.54,49230.81,52863.81,56893.28,58354.86,60318.82,62797.15,64773.45,67427.29,70856.78,74032.76,76613.56,79902.89,83221.65,86696.57,90296.06,94090.34,97749.09,2006
NGA,Nigeria,"Gross domestic product per capita, current prices",National currency,Units,695.712,734.954,741.985,780.42,843.082,937.619,928.373,1347.65,1730.55,2596.09,3109.08,3532.29,5802.5,7271.64,9355.64,19340.95,26230.52,26509.02,24998.05,28611.4,39657,40166.99,56756.55,67746.23,88034.59,108146.98,133637.95,145107.02,166110.82,165287.51,220209,235461.46,261855.54,285052.5,307952.8,329741.58,355149.41,384159.61,416090.77,2006
NGA,Nigeria,"Gross domestic product per capita, current prices",U.S. dollars,Units,885.243,885.273,745.789,491.541,347,331.052,254.845,263.86,284.384,266.904,347.625,304.172,266.615,160.529,178.953,355.757,431.264,322.73,290.675,309.855,389.951,361.112,470.703,524.261,662.472,823.824,1038.76,1153.4,1401.24,1110.04,1465.15,1521.66,1630.99,1676.04,1748.44,1828.41,1923.28,2031.77,2149.24,2006
NGA,Nigeria,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,Current international dollar,Billions,47.513,62.794,65.923,65.069,66.148,73.823,68.849,63.23,70.335,77.712,91.014,93.658,96.294,100.48,103.53,105.362,112.73,117.935,122.506,124.898,134.388,148.644,183.039,206.204,235.145,244.642,268.233,295.258,319.866,345.11,377.616,414.033,448.126,488.115,532.752,581.751,635.53,695.063,757.676,2011
NGA,Nigeria,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,Current international dollar,Units,694.154,892.119,911.572,876.092,866.962,941.2,853.281,761.414,822.754,883.105,1005.05,1005.33,1005.95,1021.54,1024.36,1014.56,1056.43,1075.59,1087.35,1078.88,1129.75,1216.12,1457.4,1597.86,1773.31,1795.5,1915.9,2052.49,2164.04,2272.34,2419.82,2582.18,2720.01,2883.44,3062.89,3255.08,3460.82,3683.71,3908.07,2006
NGA,Nigeria,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.421,0.498,0.49,0.453,0.423,0.441,0.39,0.335,0.346,0.354,0.387,0.377,0.345,0.345,0.338,0.325,0.329,0.325,0.325,0.316,0.317,0.336,0.396,0.421,0.445,0.43,0.434,0.441,0.455,0.491,0.504,0.522,0.539,0.56,0.576,0.591,0.606,0.621,0.635,2011
NGA,Nigeria,Implied PPP conversion rate,National currency per current international dollar,,1.002,0.824,0.814,0.891,0.972,0.996,1.088,1.77,2.103,2.94,3.093,3.514,5.768,7.118,9.133,19.063,24.829,24.646,22.99,26.519,35.102,33.029,38.944,42.398,49.644,60.232,69.752,70.698,76.76,72.739,91.002,91.187,96.27,98.859,100.543,101.301,102.62,104.286,106.47,2011
NGA,Nigeria,Total investment,Percent of GDP,,20.301,19.03,20.874,18.514,22.604,21.872,23.268,19.835,19.064,19.879,20.99,22.052,22.806,29.34,23.977,15.145,13.816,16.481,25.437,27.698,20.19,24.036,30.472,25.401,23.276,22.212,23.47,27.665,23.279,31.921,25.842,22.529,22.139,23.645,24.282,24.214,24.096,23.873,24.796,2011
NGA,Nigeria,Gross national savings,Percent of GDP,,24.829,10.74,9.489,8.884,17.609,21.278,6.298,13.963,17.566,22.928,29.826,22.067,19.75,19.034,17.175,10.535,20.078,22.208,17.414,18.855,32.664,28.632,17.448,19.466,28.978,31.064,48.805,44.469,37.424,40.21,31.711,26.12,28.742,29.154,29.106,27.296,26.303,25.454,24.282,2011
NGA,Nigeria,"Inflation, average consumer prices",Index,,0.455,0.548,0.58,0.709,0.999,1.032,1.096,1.225,1.644,2.45,2.644,2.966,4.288,6.738,10.607,18.322,23.689,26.217,28.278,30.149,32.241,38.324,43.262,49.333,56.733,66.864,72.358,76.275,85.108,95.783,108.925,120.733,135.483,149.942,162.227,173.583,185.734,198.735,212.647,2012
NGA,Nigeria,"Inflation, average consumer prices",Percent change,,9.97,20.555,5.882,22.222,40.909,3.226,6.25,11.765,34.211,49.02,7.895,12.195,44.565,57.143,57.416,72.729,29.292,10.673,7.862,6.618,6.938,18.869,12.883,14.033,15.001,17.856,8.218,5.413,11.581,12.543,13.72,10.841,12.217,10.672,8.193,7,7,7,7,2012
NGA,Nigeria,"Inflation, end of period consumer prices",Index,,0.463,0.543,0.611,0.814,1.018,1.018,1.154,1.289,1.798,2.579,2.647,3.257,4.852,7.838,13.844,20.965,23.966,26.414,29.561,29.627,33.931,39.528,44.338,54.895,60.389,67.373,73.1,77.9,89.7,102.2,114.2,126,141.1,154.505,165.32,176.892,189.275,202.524,216.701,2012
NGA,Nigeria,"Inflation, end of period consumer prices",Percent change,,,17.312,12.5,33.333,25,0,13.333,11.765,39.474,43.396,2.632,23.077,48.958,61.538,76.623,51.442,14.314,10.213,11.913,0.224,14.527,16.495,12.169,23.811,10.008,11.565,8.5,6.566,15.148,13.935,11.742,10.333,11.984,9.5,7,7,7,7,7,2012
NGA,Nigeria,Six-month London interbank offered rate (LIBOR),Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,Volume of imports of goods and services,Percent change,,18.419,18.06,-17.837,-19.093,8.067,-4.282,-27.568,-30.111,-7.233,13.087,14.3,19.541,4.12,-1.096,-13.501,10.495,7.875,19.484,-3.831,18.365,-19.351,18.155,37.74,11.403,-16.939,-1.912,1.991,19.028,12.207,1.155,17.543,5.681,-1.892,8.479,8.496,7.525,6.966,7.052,8.305,2011
NGA,Nigeria,Volume of Imports of goods,Percent change,,8.858,31.242,-14.97,-17.393,18.023,-20.628,-14.094,-23.641,-12.54,1.342,11.5,13.185,5.891,-0.725,-24.994,13.441,10.917,22.526,-15.342,26.77,-21.37,22.43,49.466,12.63,-22.22,-3.821,-10.373,17.931,14.758,1.429,29.262,10.452,-6.165,9.989,8.779,7.34,7.188,7.606,8.849,2011
NGA,Nigeria,Volume of exports of goods and services,Percent change,,17.235,-28.197,-26.176,-7.17,19.123,8.823,6.957,-15.153,8.12,12.725,14,3.244,2.26,-5.737,7.613,9.289,11.633,4.461,0.395,-5.916,15.767,-3.659,-9.881,30.616,2.914,-5.434,-3.326,2.851,-4.246,4.119,6.696,-8.542,5.615,5.775,4.927,3.527,3.18,3.506,2.144,2011
NGA,Nigeria,Volume of exports of goods,Percent change,,22.228,-29.018,-25.43,-6.607,19.067,10.215,4.276,-19.046,6.847,20.24,11.819,2.4,1.623,-5.545,0.349,7.781,13.733,8.46,-7.202,-4.654,18.84,-4.435,-10.669,32.219,3.123,-5.154,-2.926,4.713,-4.653,2.783,6.618,-8.209,5.469,5.684,4.258,3.253,2.897,3.204,1.81,2011
NGA,Nigeria,Value of oil imports,U.S. dollars,Billions,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.336,0.301,0.363,0.922,0.541,2.37,1.252,1.125,1.706,2.909,3.626,5.072,5.603,10.714,6.911,11.218,19.35,15.131,15.898,16.403,16.988,17.74,18.579,19.609,2011
NGA,Nigeria,Value of oil exports,U.S. dollars,Billions,25.886,17.718,12.154,10.331,11.891,12.566,6.627,7.259,6.473,9.767,14.02,12.096,12.082,10.063,9.518,11.031,15.025,15.412,9.567,12.588,23.092,18.927,16.975,26.522,35.73,48.082,56.396,65.009,84.169,54.779,74.704,90.087,95.622,98.364,97.529,95.835,94.895,94.232,93.751,2011
NGA,Nigeria,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,13.1,13.6,12.6,14.8,13.4,11.9,12.3,12.7,14.9,19.7,21.1,23.9,,,,,,,,2011
NGA,Nigeria,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Nigeria,Population,Persons,Millions,68.447,70.388,72.318,74.272,76.299,78.435,80.688,83.043,85.488,87.998,90.557,93.161,95.725,98.36,101.068,103.85,106.709,109.647,112.665,115.766,118.953,122.228,125.593,129.05,132.602,136.253,140.004,143.854,147.81,151.874,156.051,160.342,164.752,169.282,173.938,178.721,183.636,188.686,193.875,2006
NGA,Nigeria,General government revenue,National currency,Billions,,,,,,,,,,,,,,,,,,,,,1986.95,2247.88,2348.45,2794.77,4127.32,5348.64,6040.81,5615.16,7861.5,4471.48,6883.22,11284.8,12074.87,13215.35,13886.89,14942.9,15795.25,16779.99,17889.74,2011
NGA,Nigeria,General government revenue,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,42.12,45.786,32.946,31.967,35.356,36.298,32.287,26.9,32.019,17.813,20.03,29.89,27.989,27.387,25.925,25.356,24.219,23.149,22.177,2011
